epoch,train loss,train average_precision,train roc_auc,validate loss,validate average_precision,validate roc_auc,new node validate loss,new node average_precision,new node roc_auc
82,0.3278,0.9748,0.9759,0.7215,0.7283,0.7236,0.8703,0.6178,0.5863
83,0.3545,0.9626,0.9599,0.6884,0.7462,0.7394,0.8647,0.5964,0.561
84,0.542,0.7892,0.7962,0.641,0.7287,0.7217,0.788,0.5908,0.5403
85,0.3402,0.9567,0.964,0.651,0.7049,0.6999,0.7806,0.5821,0.5274
86,0.4456,0.9148,0.9153,0.6702,0.6893,0.6904,0.7765,0.5665,0.5195
87,0.3951,0.9165,0.932,0.7187,0.7057,0.6916,0.8476,0.5738,0.5307
88,0.3484,0.9634,0.9616,0.727,0.7106,0.6994,0.8745,0.5661,0.5318
89,0.4878,0.8264,0.8294,0.673,0.7054,0.6936,0.8077,0.56,0.506
90,0.3949,0.8674,0.8676,0.654,0.7068,0.7001,0.7622,0.5729,0.5279
91,0.4494,0.8344,0.8356,0.6939,0.6898,0.6838,0.7881,0.5649,0.5232
92,0.3772,0.9742,0.9756,0.7306,0.7153,0.7013,0.8439,0.5806,0.5315
93,0.5105,0.7946,0.7962,0.7609,0.7255,0.7033,0.8872,0.5957,0.5453
94,0.5769,0.8607,0.8566,0.6673,0.7468,0.7226,0.812,0.5967,0.5541
95,0.3418,0.9181,0.9343,0.6333,0.7479,0.7303,0.7695,0.5883,0.546
96,0.3425,0.9365,0.9386,0.6094,0.7576,0.7421,0.7527,0.6021,0.5632
97,0.5049,0.8837,0.8879,0.6194,0.7484,0.7378,0.7385,0.6058,0.5673
98,0.563,0.798,0.8011,0.6646,0.7001,0.6969,0.7538,0.5613,0.5312
99,0.4235,0.8911,0.8951,0.6515,0.6916,0.697,0.7499,0.574,0.5343
